year,service_name,request_count
2020,Roads - Signs - Parking,329
2020,CBS - DCI - Vehicle Infractions,324
2020,TP - Community Traffic - Cycling - Pedestrian Inquiries,323
2020,Roads - Detour Inquiry,315
2020,WATR - Industrial Monitoring Inquiry,310
2020,Bylaw - Vehicle Concerns,298
2020,WATS - Cross Connection Inquiries,291
2020,Parks - Pathway Concern - WAM,289
2020,Roads - Signs - Traffic and Roadmarking,288
2020,Roads - Boulevard Maintenance,287
2020,WATS - Construction Inquiry,282
2020,Roads - Streetlight Damage,274
2020,WATS - Water Quality,266
2020,CT - Fair Entry Inquiry,257
2020,Roads Permits - Requests and Inquiries,256
2020,Bylaw - Property Maintenance Concerns,247
2020,CSC - Calgary.ca Feedback and Issue Report,243
2020,CBS Concern - Building Without a Permit,237
2020,After Hours Transit - General Concerns,229
2020,WATS - Fire Hydrant,227
2020,Roads - Detour Urgent (Safety) Concerns,210
2020,WRS - Brochures,199
2020,WATS - Urgent Water Reconnect,198
2020,Parks - Natural Area Maintenance - WAM,195
2020,Roads - Fence - Noise Barrier - Retaining Wall Repair,190
2020,CT - Snow and Ice Control,188
2020,WATS - Emergency Water Temporary Off,187
2020,CFD - Inspection - Provincial Accreditation or Licence - FHB,185
2020,CT - CTrain Stations,176
2020,WATS - Drainage Bylaw,175
2020,Parks - Special Events,173
2020,DBBS - RIM - Property Research,171
2020,Parks - Irrigation Maintenance - WAM,170
2020,WATS - Manhole Concerns,168
2020,CBS - Planning and Development - After Hours SR,167
2020,Active Living Program Application,165
2020,HR - Recruitment and Program Inquiry,165
2020,WATS - Water Pressure Issues,165
2020,ASMT - Assessment General Concern - After Hours and Overflow,164
2020,CT - Transit Safety / Public Etiquette,161
2020,WATR - Erosion and Sediment Control,152
2020,CBS - Business Customer Email Submission,151
2020,WATS - Water Outage,151
2020,Roads - Employee Complaint - Compliment,146
2020,Roads - Streetlight - General Inquiry,146
2020,Compliance - Taxi/Limousine/TNC (Ride Sharing) Concern,145
2020,Finance - Credit and Collection Inquiries,145
2020,Finance - BIA and Business Tax Inquiry,138
2020,WATS - Spills Entering Storm System,138
2020,CBS - Infill Construction Concerns,134
2020,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",130
2020,Roads - Local Improvement Inquiry,129
2020,WATS - Water Meter Installation Request,126
2020,WRS - Employee - Complaint Compliment,120
2020,AS - Animal Chase - Threat,119
2020,Finance - Tax Account Maintenance,118
2020,WRS - Landfill - Disposal Information,117
2020,CAI - City Online - Concern,116
2020,CN - Senior Services Home Maintenance Inquiry,114
2020,WATS - Drainage Concerns,114
2020,Parks - General Concerns,111
2020,Recreation - Athletic Park Application,110
2020,Roads - Curb Lowering for Existing Driveways,104
2020,CBS - DCI - Illegal Suite,102
2020,CT - Advertising and Communications,99
2020,Bylaw - Invoice Appeal,98
2020,Mayor's Office - General Concerns,97
2020,Parks - Planning Inquiries,96
2020,2013 Post Flood Housing Assistance,93
2020,Recreation - Volunteer Request,92
2020,AS - Animal Damaging Pet or Property,89
2020,CT - Bus or CTrain Vehicle Maintenance,86
2020,AS - Dog Defecation,85
2020,Recreation - Boat Stall Application,85
2020,Stewardship of City Owned Land,84
2020,REC - Golf Course Inquiry,83
2020,WATS - Fire Hydrant Flow Test,83
2020,CBS - Urgent Safety Response,82
2020,Parks - Employee Complaint - Compliment,79
2020,Parks - Pest Concerns - WAM,77
2020,AS - Animal Bite,75
2020,REC - Arena Inquiry,74
2020,TI - Major Road Projects Inquiry,72
2020,WATR - Major Projects Inquiry,70
2020,WATS - Property Rehab,70
2020,CFD - Land Search - Property Search,69
2020,CFD - Lockbox Problem - FHB,69
2020,Recreation - Playfield (D & E) Community Fields Application,68
2020,Bylaw - Permit - Noise Exemption,67
2020,CN - Registered Social Worker Letter,66
2020,Roads - Pavement Markings - Missing or Faded,65
2020,City Clerk's - Civic Census - Worker Inquiry,63
2020,Roads - Street Paving Program,63
2020,Bylaw - Water Misuse / Wasting Concern,61
2020,CFD - Incident Report Request,61
2020,TI - Connections to South West Ring Road,61
2020,UEP - Odour Inquiries,61
2020,WATS - Basement Seepage,61
2020,CFD - Inspection - Special Events - FHB,60
2020,Recreation - School Facility Booking Application,60
2020,CFD - Fire Code Hazard Complaint - FHB,59
2020,Roads - Speed Education,59
2020,Roads - Street Cleaning Annual Program,58
2020,WATR - Utility Inspection - Corrosion - Indemnification,58
2020,WATS - Storm Pond Concerns,57
2020,TP - Driveway Access - New or Widening,56
2020,CN - Snow Angels Campaign,55
2020,Roads - Indemnification Agreement - Request For,55
2020,AS - No Cost Spay or Neuter Program Inquiries,54
2020,Bylaw - Vandalism and Property Damage Concerns,54
2020,CFD - Inspection - Occupant Load - FHB,54
2020,CBS - Unsafe Derelict or Grow Op Property,53
2020,Parks - Lost and Found - WAM,52
2020,Parks - Weed Control Issues - WAM,51
2020,Roads - Traffic Operational Improvement Inquiry,51
2020,WATS - Water Wagon Issues,51
2020,Parks - Lighting Concern - WAM,50
2020,REC - Booking Inquiry,50
2020,TI - Major Transit Projects Inquiry,49
2020,CT - MAX,48
2020,Parks - Devonian Gardens - Inquiries and Bookings,47
2020,Parks - Volunteer Request,47
2020,Parks - Development - Tree Concern - WAM,45
2020,Roads - Bridge - Tunnel - Underpass Concern,45
2020,CEMA - Non Emergency Request,43
2020,Parks - Natural Area Inquiries - WAM,42
2020,AS - Animal Public Relations,41
2020,CFD - Fire Station Tour,40
2020,WRS - Landfill - Accounts and Billing,40
2020,Animal / Bylaw - Employee Complaint - Compliment,39
2020,CFD - Lockbox Programming,38
2020,Finance - Corporate Billing and eBill Inquiry,38
2020,Parks - Reader Rock Garden - Inquiries and Bookings,38
2020,Roads - New Subdivisions,38
2020,Facility Mgmt - Bulk Water Station Maintenance,37
2020,WRS - Collection Schedule Inquiry,37
2020,WRS - Landfill - Industrial Permit or Inquiry,37
2020,Finance - Accounts Payable,36
2020,WATR - Water Billing Concerns,36
2020,WATS - Permanent Water Disconnect,36
2020,WATS - Temporary Water Line Issues,36
2020,CAI - Utility Placement Inquiry,35
2020,TI - Bridges and Structures Inquiry,35
2020,TP - Future Road Planning and Upgrades,35
2020,REC - Program Registration Inquiry,34
2020,WRS - Landfill - Operations,34
2020,CFD - Fire Safety Plan Review - FHB,33
2020,Parks - Community Inquiry,33
2020,Recreation - Employee Complaint - Compliment,33
2020,Roads - Boulevard Garden and Landscaping Request,33
2020,CN - Property Tax Assistance Program (PTAP),32
2020,TP - Noise Barrier Wall,32
2020,CBS Concern - Electrical,31
2020,CFD - 100th Birthday Surprise,31
2020,CFD - Safe Housing - FHB,31
2020,Finance - BTIPP Agreement Request,31
2020,REC - Athletic Park Inquiry,30
2020,REC - Southland Leisure Centre Inquiry,30
2020,CBS Concern - Heating & Ventilation,29
2020,CT - Park and Ride Lot - LRT or Bus,29
2020,RE&DS - Encroachment Agreements on City Land,29
2020,RE&DS - Property Leasing and Sales Inquiry,29
2020,WRS - Multifamily Recycling and Composting,29
2020,Calgary Housing - General Inquiry,28
2020,Public - Municipal Complex - Atrium or Plaza Use Request,28
2020,Roads - Traffic Signal Operation Report - Intersection Plan,27
2020,CBS Inspection - Gas Fireplace Installation,26
2020,REC - Arts and Culture,26
2020,Roads - Plus 15 Skywalk,26
2020,Green Line Inquiry,25
2020,Port-a-Potty Inquiry,25
2020,REC - Pool - Canyon Meadows,25
2020,Parks - Inglewood Bird Sanctuary - Inquiries and Bookings,24
2020,Roads - Traffic Signal Lane Designation Sign,24
2020,AS - Rat Sighting,23
2020,CFD - Fire Drill - Warden Lecture - FHB,23
2020,Parks - Ralph Klein Park - Inquiries and Bookings,23
2020,REC - Pool - Killarney,23
2020,Roads - Backlane Paving Construction,23
2020,WATS - Water Equipment Pickup,23
2020,AS - Animal Tethered -Tied,22
2020,CFD - Technical Services Review - FHB,22
2020,REC - Pool - Administration Inquiry,22
2020,WATS - Water Treatment Inquiries,22
2020,WRS - Disposal Guide Tool Feedback,22
2020,AT - Property Tax Account Inquiry,21
2020,CFD - Compliments / Thank You / Recognition,21
2020,REC - Pool - Thornhill,21
2020,WATS - Location of Underground Water Lines,21
2020,WRS - Special Collection,21
2020,Parks - Irrigation Line Location Request - WAM,20
2020,Roads - BIA Maintenance,20
2020,Roads - Traffic Signal Construction Inquiry,20
2020,WRS - Landfill - Clean Fill,20
2020,Animal / Bylaw - Publications Request,19
2020,CT - CTrain Schedule,19
2020,ESM - Environmental and Safety Management Inquiries,19
2020,Facility Mgmt - Civic Facility Inquiry,19
2020,REDS - Encroachment Agreements on City Land,19
2020,Roads - Wheelchair Slope - Request For,19
2020,AS - Animal Injured,18
2020,Bylaw - Spills Concerns,18
2020,CBS Concern - Plumbing and Gas,18
2020,CN - General Concerns,18
2020,CN - Neighbourhood Services Programs,18
2020,Finance - School Support Notice Document Request,18
2020,Parks - Branching Out Tree Program,18
2020,Recreation - Athletic Park Special Event and Tournament Appl,18
2020,WRS - Recycling - Depots,18
2020,Parks - Cemetery - Maintenance - WAM,17
2020,WRS - Program - ICI,17
2020,CFD - Smoke Alarm Inquiries & Asst. for Seniors/Disabled,16
2020,Customer Service & Communications - General Concerns,16
2020,"REC - Glenmore Reservoir - Boat Stalls, Racks, Docks, Ramps",16
2020,REC - Pool - Bob Bahan,16
2020,Roads - Minor Projects Construction,16
2020,WATS - Wastewater Treatment Information,16
2020,CFD - Inspection - Mobile Food Concession - FHB,15
2020,CT AC - Trip Feedback - CTA,15
2020,Parks - Clearwater Park Booking and Inquiries,15
2020,Roads - Repaving Candidate Street and Inquiries,15
2020,WATS - Tap Water Sampling Program,15
2020,WRS - Landfill - Diversion Programs,15
2020,AS - Livestock - Bird(s) in the City,14
2020,CAI - Open Data Catalogue Inquiry,14
2020,AS - Human Injury,13
2020,AS - No Control Dog in Off Leash Area,13
2020,Bylaw - Cannabis Concerns,13
2020,Bylaw - Water Services Request,13
2020,CT - Projects,13
2020,Parks - Pest Management,13
2020,Recreation - Tennis / Pickleball Court Application,13
2020,Roads - Hillside Stability,13
2020,Supply - General Inquiries,13
2020,WATR - Water Development Inquiry,13
2020,WATR - Water Reporting and Information,13
2020,WATS - Water Run Inquiry,13
2020,CAI - GIS Mapping and Analysis Inquiry,12
2020,REC - Pool - Renfrew,12
2020,REC - Pool - Sir Winston Churchill,12
2020,WRS - School Landfill Tours Lottery,12
2020,MISSING,11
2020,Recreation - Arena Tournament and Special Event Application,11
2020,Roads - Traffic Camera and ATIS Inquiries,11
2020,Roads - Traffic Control Change Feedback,11
2020,WATR - Water and Sewer Main Condition Inquiries,11
2020,WATS - Lot Grading,11
2020,AS - Magpie Trap Information Request,10
2020,CFD - Inspection - Fireworks Pyro Open Flame Blasting - FHB,10
2020,CFD - Inspection - Missed Annual - FHB,10
2020,CN - Employee Complaint - Compliment,10
2020,CN - Volunteer Request - Summer,10
2020,CSC - Survey Inquiry and Research Library,10
2020,Community Clean Up Event - Application,10
2020,REC - Pool - Glenmore,10
2020,REC - Pool - Shouldice,10
2020,TI - Special Projects Inquiry,10
2020,AS - Bee Concern or Inquiry,9
2020,CGS - Urban Initiatives General Inquiries,9
2020,CP - Community Planning - General Concerns,9
2020,CT - Bikes on Transit,9
2020,City Clerk's - Election and Census Inquiry,9
2020,Fleet - General Concern,9
2020,REC - Pool - Foothills,9
2020,Recreation - Arena Meeting Room Application,9
2020,Recreation - Field Tournament Application,9
2020,Recreation - Food Truck Parking Stall Application,9
2020,TP - Transportation Data,9
2020,WATR - Master Indem Construction Commencement Notice,9
2020,WRS - Education Inquiries,9
2020,AS - Unlicensed Animal,8
2020,CFD - Inspection - Life Safety Systems - FHB,8
2020,CFD - Inspection - Pre-Purchase Insurance - FHB,8
2020,CPA - Employee Complaint - Compliment,8
2020,CT AC - Fair Entry Inquiry,8
2020,AS - Animal Services Assistance Required,7
2020,CFD - Employee Complaint - Compliment,7
2020,CFD - Inspection - Tank - FHB,7
2020,City Clerk's - General Concerns,7
2020,REC - Pool - Acadia,7
2020,REC - Pool - Beltline,7
2020,REC - Pool - Inglewood,7
2020,REDS - Property Leasing and Sales Inquiry,7
2020,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern,7
2020,AS - Animal Park - Pathway Concerns,6
2020,CAI - City Online - Feedback Form Only,6
2020,CFD - Community Safety Inquiries,6
2020,CFD - Hazmat Inquiries,6
2020,Mayor's Office - Birthday or Anniversary Request,6
2020,REC - Recreation Connector Request,6
2020,WATR - Watershed,6
2020,AS - Animal Vehicle Offences,5
2020,CBS - RIM - Policy Document Requests,5
2020,CFD - Fire Safety Presentation,5
2020,Finance - ONLINE eBill Inquiry,5
2020,LEAD Program Inquiry,5
2020,Parks - Parks and Open Spaces Bookings,5
2020,Parks - School Program Registration,5
2020,RE&DS - Real Estate & Development Services - Project Inquiry,5
2020,REC - Village Square Leisure Centre Inquiry,5
2020,Roads - Load Ban and Overweight Vehicle on Road Inquiry,5
2020,Roads - Traffic Vibration Concerns,5
2020,TP - Transportation Legal land Inquiries,5
2020,UEP - Corporate Waste Diversion,5
2020,Bylaw - Advocacy Sign Concerns,4
2020,Bylaw - Public Relations,4
2020,CED - Filming Activities (Behind The Scenes),4
2020,CFD - Life Safety Systems Inspection - FHB,4
2020,CFD - Lockbox Inquiry - FHB,4
2020,CN - Senior Services Home Maintenance Concern,4
2020,City Clerk's - Municipal Complex Tour,4
2020,IT - City Fibre Request,4
2020,Roads - Stairs - Damage,4
2020,WATR - FAC Inspection,4
2020,WATR - Treatment Plant Tours,4
2020,AS - Animal Interference,3
2020,AS - Livestock Emotional Support Animal,3
2020,CAC - Public Infrastructure Inquiry,3
2020,CBS - RIM - Subscription Services,3
2020,CFD - Business Licence Inspection - FHB,3
2020,CFD - Fire Truck Booking,3
2020,CGS - Calgary Growth Strategies - General Concerns,3
2020,CSC - Communications and Marketing Initiatives,3
2020,Mayor's Office - Meeting Request,3
2020,PDA - Rapid Damage Assessment,3
2020,PSD - Eau Claire Area Improvements,3
2020,Parks - Vendor Inquiries,3
2020,REC - Calgary Soccer Centre Inquiry,3
2020,Roads - Agricultural Crossing Request,3
2020,WATS - Developer Request for Parks Irrigation Meter,3
2020,BIA Requests,2
2020,CAI - Cadastral Mapping Service Inquiry,2
2020,CEMA - Ready Calgary Inquiries,2
2020,CFD - Provincial Licence Inspection - FHB,2
2020,CMO - City Manager's Office - General Concerns,2
2020,Compliance - Taxi or Limousine Compliment,2
2020,Facility Mgmt - FMCCC - Customer Care Centre,2
2020,Fleet - Employee Complaint - Compliment,2
2020,Golf Course Inquiry,2
2020,RE&DS - Acquisitions and Expropriations,2
2020,REC - Sport and Facility Development,2
2020,Recreation - Special Event and Greenspace Application,2
2020,WATR - Water Disconnect Exemption Program,2
2020,WRS - Recycling - Community,2
2020,AS - Honeybee Swarm or Beekeeping Inquiry,1
2020,AT - BIA Tax Account Inquiry,1
2020,CAI - 5G Wireless Infrastructure Deployment Inquiry,1
2020,CAI - City Online - System Outage,1
2020,CAI - Commercial Electronic Data License Request,1
2020,CAI - Educational Electronic Data License Request,1
2020,CBS Inspection - Special Event Tents (After Hours),1
2020,CFD - Public Affairs Inquiries,1
2020,CSC - Communications & Marketing Initiatives,1
2020,CT - Employee Reported - Bus or Ctrain Maintenance,1
2020,City Auditors - General Concerns,1
2020,City Clerk's - Census Inquiry,1
2020,City Clerk's - Civic Census - Public Inquiry,1
2020,Councillors Office - Lapel Pin Program,1
2020,DBBS - RIM - Policy Document Requests,1
2020,DBBS - RIM - Subscription Services,1
2020,Eau Claire Area Improvements,1
2020,IT - Public WiFi - Shaw Go WiFi at City Facilities,1
2020,Law - General Concern - After Hours,1
2020,Parks - APT Maintenance,1
2020,REC - Glenmore Reservoir - Boat Rentals,1
2020,REC - Program Guide,1
2020,REDS - Real Estate & Development Services - Project Inquiry,1
2020,Roads - New Audible/Accessible Pedestrian Signal,1
2020,TI - Employee Complaint - Compliment,1
2020,WATR - Multi Unit Residential Buildings Toilet Rebate,1
2020,WATR - Re-Use of Existing Site Services,1
2020,WATR - Request for Addendum,1
2020,WATR - Riparian - Riverbank Inquiries,1
2020,WATR - Water Conservation Programs,1
2020,WATS - Erosion and Sediment Control,1
2021,Finance - Property Tax Account Inquiry,3335
2021,WRS - Cart Management,2260
2021,Finance - ONLINE TIPP Agreement Request,2177
2021,CBS Inspection - Electrical,2124
2021,CBS Inspection - Residential Improvement Project - RIP,1652
2021,Parks - Tree Concern - WAM,1385
2021,CBS Inspection - Commercial or Multi-Family,1249
2021,Corporate - Graffiti Concerns,1182
2021,WRS - Waste - Residential,986
2021,Finance - TIPP Agreement Request,977
2021,Bylaw - Material on Public Property,929
2021,WATS - Sewage Back-up,903
2021,CBS Inspection - Plumbing,851
2021,Roads - Snow and Ice Control,849
2021,311 Contact Us,836
2021,WRS - Recycling - Blue Cart,827
2021,WRS - Compost - Green Cart,794
2021,Bylaw - Snow and Ice on Sidewalk,788
2021,CBS Inspection - Furnace Replacement,740
2021,WRS - New Service - Carts,672
2021,Roads - Debris on Street/Sidewalk/Boulevard,600
